"xPYMid","SchoolDistrict","SchoolDistrictShort","SchoolDistrictQuality","County","Developer","Development","InternalExternal","InternalExternalShort","LotType","LotTypeShort","Builder","BuilderShort","xPJGid","Year","MonthNoMonthShort","MonthNo","Month","MonthShort","DirtStart","LotStart","LotStartSpec","LotStartLot","InventoryStart","SalesPlan","LotsDeveloped","LotsDevelopedToDate","LotsDevelopedFuture","LotsCurrent","SalesPlanLocked","SalesAct","SalesPlanVar","DirtEnd","LotsEnd","LotsEndSpec","LotsEndLot","InventoryEnd","ProjectionGroupStatus"
32104,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"4-Apr",4,"April","Apr",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32100,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"5-May",5,"May","May",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32105,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"6-Jun",6,"June","Jun",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32106,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"7-Jul",7,"July","Jul",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32107,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"8-Aug",8,"August","Aug",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32108,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"9-Sep",9,"September","Sep",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32109,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"10-Oct",10,"October","Oct",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32110,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"11-Nov",11,"November","Nov",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32101,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2025,"12-Dec",12,"December","Dec",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32114,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"1-Jan",1,"January","Jan",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32115,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"2-Feb",2,"February","Feb",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32123,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"3-Mar",3,"March","Mar",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32116,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"4-Apr",4,"April","Apr",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32112,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"5-May",5,"May","May",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32117,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"6-Jun",6,"June","Jun",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32118,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"7-Jul",7,"July","Jul",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32119,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"8-Aug",8,"August","Aug",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32120,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"9-Sep",9,"September","Sep",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32121,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"10-Oct",10,"October","Oct",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32122,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"11-Nov",11,"November","Nov",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32113,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2026,"12-Dec",12,"December","Dec",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32126,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"1-Jan",1,"January","Jan",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32127,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"2-Feb",2,"February","Feb",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32135,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"3-Mar",3,"March","Mar",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32128,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"4-Apr",4,"April","Apr",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32124,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"5-May",5,"May","May",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32129,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"6-Jun",6,"June","Jun",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32130,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"7-Jul",7,"July","Jul",36,0,0.00,0.00,36,0.00,0.00,0,0,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,36.00,"Unlikely"
32131,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"8-Aug",8,"August","Aug",36,0,0.00,0.00,36,0.00,12.00,0,12,0.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32132,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"9-Sep",9,"September","Sep",24,12,0.00,12.00,36,0.00,0.00,0,0,12.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32133,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"10-Oct",10,"October","Oct",24,12,0.00,12.00,36,0.00,0.00,0,0,12.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32134,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"11-Nov",11,"November","Nov",24,12,0.00,12.00,36,0.00,0.00,0,0,12.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32125,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2027,"12-Dec",12,"December","Dec",24,12,0.00,12.00,36,0.00,0.00,0,0,12.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32146,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"1-Jan",1,"January","Jan",24,12,0.00,12.00,36,0.00,0.00,0,0,12.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32147,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"2-Feb",2,"February","Feb",24,12,0.00,12.00,36,0.00,0.00,0,0,12.00,0.00,0.00,0.00,24.00,12.00,0.00,12.00,36.00,"Unlikely"
32145,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"3-Mar",3,"March","Mar",24,12,0.00,12.00,36,1.00,0.00,0,0,12.00,0.00,0.00,1.00,24.00,11.00,0.00,11.00,35.00,"Unlikely"
32144,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"4-Apr",4,"April","Apr",24,11,0.00,11.00,35,1.00,0.00,0,0,11.00,0.00,0.00,1.00,24.00,10.00,0.00,10.00,34.00,"Unlikely"
32143,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"5-May",5,"May","May",24,10,0.00,10.00,34,1.00,0.00,0,0,10.00,0.00,0.00,1.00,24.00,9.00,0.00,9.00,33.00,"Unlikely"
32142,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"6-Jun",6,"June","Jun",24,9,0.00,9.00,33,0.00,0.00,0,0,9.00,0.00,0.00,0.00,24.00,9.00,0.00,9.00,33.00,"Unlikely"
32141,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"7-Jul",7,"July","Jul",24,9,0.00,9.00,33,0.00,0.00,0,0,9.00,0.00,0.00,0.00,24.00,9.00,0.00,9.00,33.00,"Unlikely"
32136,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"8-Aug",8,"August","Aug",24,9,0.00,9.00,33,0.00,0.00,0,0,9.00,0.00,0.00,0.00,24.00,9.00,0.00,9.00,33.00,"Unlikely"
32140,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"9-Sep",9,"September","Sep",24,9,0.00,9.00,33,1.00,0.00,0,0,9.00,0.00,0.00,1.00,24.00,8.00,0.00,8.00,32.00,"Unlikely"
32139,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"10-Oct",10,"October","Oct",24,8,0.00,8.00,32,0.00,0.00,0,0,8.00,0.00,0.00,0.00,24.00,8.00,0.00,8.00,32.00,"Unlikely"
32138,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"11-Nov",11,"November","Nov",24,8,0.00,8.00,32,1.00,0.00,0,0,8.00,0.00,0.00,1.00,24.00,7.00,0.00,7.00,31.00,"Unlikely"
32137,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2028,"12-Dec",12,"December","Dec",24,7,0.00,7.00,31,0.00,0.00,0,0,7.00,0.00,0.00,0.00,24.00,7.00,0.00,7.00,31.00,"Unlikely"
32158,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"1-Jan",1,"January","Jan",24,7,0.00,7.00,31,0.00,0.00,0,0,7.00,0.00,0.00,0.00,24.00,7.00,0.00,7.00,31.00,"Unlikely"
32159,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"2-Feb",2,"February","Feb",24,7,0.00,7.00,31,0.00,0.00,0,0,7.00,0.00,0.00,0.00,24.00,7.00,0.00,7.00,31.00,"Unlikely"
32157,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"3-Mar",3,"March","Mar",24,7,0.00,7.00,31,1.00,0.00,0,0,7.00,0.00,0.00,1.00,24.00,6.00,0.00,6.00,30.00,"Unlikely"
32156,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"4-Apr",4,"April","Apr",24,6,0.00,6.00,30,1.00,0.00,0,0,6.00,0.00,0.00,1.00,24.00,5.00,0.00,5.00,29.00,"Unlikely"
32155,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"5-May",5,"May","May",24,5,0.00,5.00,29,1.00,0.00,0,0,5.00,0.00,0.00,1.00,24.00,4.00,0.00,4.00,28.00,"Unlikely"
32154,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"6-Jun",6,"June","Jun",24,4,0.00,4.00,28,0.00,0.00,0,0,4.00,0.00,0.00,0.00,24.00,4.00,0.00,4.00,28.00,"Unlikely"
32153,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"7-Jul",7,"July","Jul",24,4,0.00,4.00,28,0.00,0.00,0,0,4.00,0.00,0.00,0.00,24.00,4.00,0.00,4.00,28.00,"Unlikely"
32148,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"8-Aug",8,"August","Aug",24,4,0.00,4.00,28,0.00,0.00,0,0,4.00,0.00,0.00,0.00,24.00,4.00,0.00,4.00,28.00,"Unlikely"
32152,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"9-Sep",9,"September","Sep",24,4,0.00,4.00,28,1.00,0.00,0,0,4.00,0.00,0.00,1.00,24.00,3.00,0.00,3.00,27.00,"Unlikely"
32151,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"10-Oct",10,"October","Oct",24,3,0.00,3.00,27,0.00,0.00,0,0,3.00,0.00,0.00,0.00,24.00,3.00,0.00,3.00,27.00,"Unlikely"
32150,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"11-Nov",11,"November","Nov",24,3,0.00,3.00,27,1.00,0.00,0,0,3.00,0.00,0.00,1.00,24.00,2.00,0.00,2.00,26.00,"Unlikely"
32149,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2029,"12-Dec",12,"December","Dec",24,2,0.00,2.00,26,0.00,0.00,0,0,2.00,0.00,0.00,0.00,24.00,2.00,0.00,2.00,26.00,"Unlikely"
32170,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"1-Jan",1,"January","Jan",24,2,0.00,2.00,26,0.00,0.00,0,0,2.00,0.00,0.00,0.00,24.00,2.00,0.00,2.00,26.00,"Unlikely"
32169,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"2-Feb",2,"February","Feb",24,2,0.00,2.00,26,0.00,0.00,0,0,2.00,0.00,0.00,0.00,24.00,2.00,0.00,2.00,26.00,"Unlikely"
32168,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"3-Mar",3,"March","Mar",24,2,0.00,2.00,26,0.00,0.00,0,0,2.00,0.00,0.00,0.00,24.00,2.00,0.00,2.00,26.00,"Unlikely"
32167,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"4-Apr",4,"April","Apr",24,2,0.00,2.00,26,0.00,0.00,0,0,2.00,0.00,0.00,0.00,24.00,2.00,0.00,2.00,26.00,"Unlikely"
32166,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"5-May",5,"May","May",24,2,0.00,2.00,26,1.00,0.00,0,0,2.00,0.00,0.00,1.00,24.00,1.00,0.00,1.00,25.00,"Unlikely"
32160,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"6-Jun",6,"June","Jun",24,1,0.00,1.00,25,0.00,0.00,0,0,1.00,0.00,0.00,0.00,24.00,1.00,0.00,1.00,25.00,"Unlikely"
32165,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"7-Jul",7,"July","Jul",24,1,0.00,1.00,25,0.00,0.00,0,0,1.00,0.00,0.00,0.00,24.00,1.00,0.00,1.00,25.00,"Unlikely"
32171,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"8-Aug",8,"August","Aug",24,1,0.00,1.00,25,0.00,24.00,0,24,1.00,0.00,0.00,0.00,0.00,25.00,0.00,25.00,25.00,"Unlikely"
32164,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"9-Sep",9,"September","Sep",0,25,0.00,25.00,25,1.00,0.00,0,0,25.00,0.00,0.00,1.00,0.00,24.00,0.00,24.00,24.00,"Unlikely"
32163,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"10-Oct",10,"October","Oct",0,24,0.00,24.00,24,0.00,0.00,0,0,24.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,24.00,"Unlikely"
32162,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"11-Nov",11,"November","Nov",0,24,0.00,24.00,24,0.00,0.00,0,0,24.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,24.00,"Unlikely"
32161,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2030,"12-Dec",12,"December","Dec",0,24,0.00,24.00,24,0.00,0.00,0,0,24.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,24.00,"Unlikely"
32182,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"1-Jan",1,"January","Jan",0,24,0.00,24.00,24,0.00,0.00,0,0,24.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,24.00,"Unlikely"
32183,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"2-Feb",2,"February","Feb",0,24,0.00,24.00,24,0.00,0.00,0,0,24.00,0.00,0.00,0.00,0.00,24.00,0.00,24.00,24.00,"Unlikely"
32181,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"3-Mar",3,"March","Mar",0,24,0.00,24.00,24,1.00,0.00,0,0,24.00,0.00,0.00,1.00,0.00,23.00,0.00,23.00,23.00,"Unlikely"
32180,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"4-Apr",4,"April","Apr",0,23,0.00,23.00,23,1.00,0.00,0,0,23.00,0.00,0.00,1.00,0.00,22.00,0.00,22.00,22.00,"Unlikely"
32179,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"5-May",5,"May","May",0,22,0.00,22.00,22,1.00,0.00,0,0,22.00,0.00,0.00,1.00,0.00,21.00,0.00,21.00,21.00,"Unlikely"
32178,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"6-Jun",6,"June","Jun",0,21,0.00,21.00,21,0.00,0.00,0,0,21.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,21.00,"Unlikely"
32177,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"7-Jul",7,"July","Jul",0,21,0.00,21.00,21,0.00,0.00,0,0,21.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,21.00,"Unlikely"
32172,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"8-Aug",8,"August","Aug",0,21,0.00,21.00,21,0.00,0.00,0,0,21.00,0.00,0.00,0.00,0.00,21.00,0.00,21.00,21.00,"Unlikely"
32176,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"9-Sep",9,"September","Sep",0,21,0.00,21.00,21,1.00,0.00,0,0,21.00,0.00,0.00,1.00,0.00,20.00,0.00,20.00,20.00,"Unlikely"
32175,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"10-Oct",10,"October","Oct",0,20,0.00,20.00,20,0.00,0.00,0,0,20.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,20.00,"Unlikely"
32174,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"11-Nov",11,"November","Nov",0,20,0.00,20.00,20,1.00,0.00,0,0,20.00,0.00,0.00,1.00,0.00,19.00,0.00,19.00,19.00,"Unlikely"
32173,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2031,"12-Dec",12,"December","Dec",0,19,0.00,19.00,19,0.00,0.00,0,0,19.00,0.00,0.00,0.00,0.00,19.00,0.00,19.00,19.00,"Unlikely"
32194,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"1-Jan",1,"January","Jan",0,19,0.00,19.00,19,0.00,0.00,0,0,19.00,0.00,0.00,0.00,0.00,19.00,0.00,19.00,19.00,"Unlikely"
32195,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"2-Feb",2,"February","Feb",0,19,0.00,19.00,19,0.00,0.00,0,0,19.00,0.00,0.00,0.00,0.00,19.00,0.00,19.00,19.00,"Unlikely"
32193,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"3-Mar",3,"March","Mar",0,19,0.00,19.00,19,1.00,0.00,0,0,19.00,0.00,0.00,1.00,0.00,18.00,0.00,18.00,18.00,"Unlikely"
32192,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"4-Apr",4,"April","Apr",0,18,0.00,18.00,18,1.00,0.00,0,0,18.00,0.00,0.00,1.00,0.00,17.00,0.00,17.00,17.00,"Unlikely"
32191,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"5-May",5,"May","May",0,17,0.00,17.00,17,1.00,0.00,0,0,17.00,0.00,0.00,1.00,0.00,16.00,0.00,16.00,16.00,"Unlikely"
32190,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"6-Jun",6,"June","Jun",0,16,0.00,16.00,16,0.00,0.00,0,0,16.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,16.00,"Unlikely"
32189,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"7-Jul",7,"July","Jul",0,16,0.00,16.00,16,0.00,0.00,0,0,16.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,16.00,"Unlikely"
32184,"Hamilton","HAMI","B","Allegan","TBD","Notenbaum (TH)","Internal","INT","Townhome","TH","Interra Homes","INT",109,2032,"8-Aug",8,"August","Aug",0,16,0.00,16.00,16,0.00,0.00,0,0,16.00,0.00,0.00,0.00,0.00,16.00,0.00,16.00,16.00,"Unlikely"
